timestamp;IR;BPM;Avg BPM;keterangan
14:27:19.512;100597;93.75;93;
14:27:19.532;100616;93.75;93;
14:27:19.552;100629;93.75;93;
14:27:19.571;100652;93.60;93;
14:27:19.591;100666;93.60;93;
14:27:19.611;100695;93.60;93;
14:27:19.632;100713;93.60;93;
14:27:19.652;100713;93.60;93;
14:27:19.672;100598;93.60;93;
14:27:19.691;100260;93.60;93;
14:27:19.712;99975;93.60;93;
14:27:19.731;99885;93.60;93;
14:27:19.751;99888;93.60;93;
14:27:19.771;99939;93.60;93;
14:27:19.791;100019;93.60;93;
14:27:19.811;100091;93.60;93;
14:27:19.831;100162;93.60;93;
14:27:19.851;100205;93.60;93;
14:27:19.872;100242;93.60;93;
14:27:19.891;100302;93.60;93;
14:27:19.911;100340;93.60;93;
14:27:19.932;100347;93.60;93;
14:27:19.951;100324;93.60;93;
14:27:19.978;100279;93.60;93;
14:27:19.996;100261;93.60;93;
14:27:20.013;100263;93.60;93;
14:27:20.031;100283;93.60;93;
14:27:20.052;100330;93.60;93;
14:27:20.071;100377;93.60;93;
14:27:20.092;100437;93.60;93;
14:27:20.112;100479;93.60;93;
14:27:20.132;100523;93.60;93;
14:27:20.152;100550;93.60;93;
14:27:20.172;100584;93.60;93;
14:27:20.192;100598;93.60;93;
14:27:20.212;100625;93.60;93;
14:27:20.232;100630;93.60;93;
14:27:20.252;100647;93.60;93;
14:27:20.273;100662;93.60;93;
14:27:20.292;100669;93.60;93;
14:27:20.312;100559;93.60;93;
14:27:20.332;100216;93.60;93;
14:27:20.352;99896;93.60;93;
14:27:20.372;99805;93.60;93;
14:27:20.392;99796;93.60;93;
14:27:20.412;99844;93.60;93;
14:27:20.432;99905;93.60;93;
14:27:20.452;99974;93.60;93;
14:27:20.478;100042;93.60;93;
14:27:20.496;100093;93.60;93;
14:27:20.513;100129;93.60;93;
14:27:20.532;100205;93.60;93;
14:27:20.552;100272;93.60;93;
14:27:20.573;100310;93.60;93;
14:27:20.592;100308;93.60;93;
14:27:20.612;100285;93.60;93;
14:27:20.632;100264;93.60;93;
14:27:20.652;100279;93.60;93;
14:27:20.672;100302;93.60;93;
14:27:20.692;100351;93.60;93;
14:27:20.712;100401;93.60;93;
14:27:20.733;100442;93.60;93;
14:27:20.752;100500;93.60;93;
14:27:20.772;100533;93.60;93;
14:27:20.792;100568;93.60;93;
14:27:20.812;100598;93.60;93;
14:27:20.832;100606;96.77;93;
14:27:20.852;100626;96.77;93;
14:27:20.872;100644;96.77;93;
14:27:20.892;100670;96.77;93;
14:27:20.912;100680;96.77;93;
14:27:20.932;100696;96.77;93;
14:27:20.952;100636;96.77;93;
14:27:20.980;100343;96.77;93;
14:27:20.997;99991;96.77;93;
14:27:21.013;99824;96.77;93;
14:27:21.033;99804;96.77;93;
14:27:21.053;99842;96.77;93;
14:27:21.073;99909;96.77;93;
14:27:21.093;99992;96.77;93;
14:27:21.114;100064;96.77;93;
14:27:21.133;100138;96.77;93;
14:27:21.154;100190;96.77;93;
14:27:21.174;100244;96.77;93;
14:27:21.193;100299;96.77;93;
14:27:21.213;100334;96.77;93;
14:27:21.233;100310;96.77;93;
14:27:21.253;100275;96.77;93;
14:27:21.273;100218;96.77;93;
14:27:21.293;100216;96.77;93;
14:27:21.313;100228;96.77;93;
14:27:21.333;100272;96.77;93;
14:27:21.353;100320;96.77;93;
14:27:21.373;100363;96.77;93;
14:27:21.393;100413;96.77;93;
14:27:21.413;100448;96.77;93;
14:27:21.434;100473;96.77;93;
14:27:21.453;100492;96.77;93;
14:27:21.480;100511;96.77;93;
14:27:21.498;100524;90.77;93;
14:27:21.514;100555;90.77;93;
14:27:21.533;100572;90.77;93;
14:27:21.553;100587;90.77;93;
14:27:21.573;100552;90.77;93;
14:27:21.593;100309;90.77;93;
14:27:21.613;99952;90.77;93;
14:27:21.633;99770;90.77;93;
14:27:21.653;99732;90.77;93;
14:27:21.673;99753;90.77;93;
14:27:21.693;99819;90.77;93;
14:27:21.714;99896;90.77;93;
14:27:21.733;99956;90.77;93;
14:27:21.753;100024;90.77;93;
14:27:21.774;100072;90.77;93;
14:27:21.793;100144;90.77;93;
14:27:21.813;100207;90.77;93;
14:27:21.833;100243;90.77;93;
14:27:21.853;100228;90.77;93;
14:27:21.873;100196;90.77;93;
14:27:21.893;100165;90.77;93;
14:27:21.913;100152;90.77;93;
14:27:21.933;100159;90.77;93;
14:27:21.953;100200;90.77;93;
14:27:21.980;100243;90.77;93;
14:27:21.997;100287;90.77;93;
14:27:22.015;100337;90.77;93;
14:27:22.034;100379;90.77;93;
14:27:22.054;100411;90.77;93;
14:27:22.074;100440;90.77;93;
14:27:22.094;100466;90.77;93;
14:27:22.114;100477;96.62;93;
14:27:22.134;100496;96.62;93;
14:27:22.154;100514;96.62;93;
14:27:22.174;100522;96.62;93;
14:27:22.194;100535;96.62;93;
14:27:22.214;100478;96.62;93;
14:27:22.234;100166;96.62;93;
14:27:22.254;99828;96.62;93;
14:27:22.274;99672;96.62;93;
14:27:22.294;99660;96.62;93;
14:27:22.314;99686;96.62;93;
14:27:22.334;99735;96.62;93;
14:27:22.355;99807;96.62;93;
14:27:22.375;99858;96.62;93;
14:27:22.394;99910;96.62;93;
14:27:22.414;99945;96.62;93;
14:27:22.434;100005;96.62;93;
14:27:22.454;100067;96.62;93;
14:27:22.480;100113;96.62;93;
14:27:22.498;100099;96.62;93;
14:27:22.514;100086;96.62;93;
14:27:22.540;100051;96.62;93;
14:27:22.556;100035;96.62;93;
14:27:22.574;100044;96.62;93;
14:27:22.594;100072;96.62;93;
14:27:22.615;100133;96.62;93;
14:27:22.634;100193;96.62;93;
14:27:22.654;100256;96.62;93;
14:27:22.674;100298;96.62;93;
14:27:22.694;100342;96.62;93;
14:27:22.714;100388;96.62;93;
14:27:22.734;100407;96.62;93;
14:27:22.754;100450;96.62;93;
14:27:22.774;100468;90.91;93;
14:27:22.794;100487;90.91;93;
14:27:22.814;100510;90.91;93;
14:27:22.834;100519;90.91;93;
14:27:22.854;100449;90.91;93;
14:27:22.874;100115;90.91;93;
14:27:22.894;99784;90.91;93;
14:27:22.915;99659;90.91;93;
14:27:22.936;99643;90.91;93;
14:27:22.955;99672;90.91;93;
14:27:22.989;99743;90.91;93;
14:27:23.006;99819;90.91;93;
14:27:23.023;99891;90.91;93;
14:27:23.040;99935;90.91;93;
14:27:23.056;99978;90.91;93;
14:27:23.075;100039;90.91;93;
14:27:23.095;100087;90.91;93;
14:27:23.115;100115;90.91;93;
14:27:23.135;100088;90.91;93;
14:27:23.155;100045;90.91;93;
14:27:23.175;100010;90.91;93;
14:27:23.195;99991;90.91;93;
14:27:23.215;100029;90.91;93;
14:27:23.235;100080;90.91;93;
14:27:23.255;100135;90.91;93;
14:27:23.275;100191;90.91;93;
14:27:23.295;100236;90.91;93;
14:27:23.315;100281;90.91;93;
14:27:23.335;100326;90.91;93;
14:27:23.356;100356;90.91;93;
14:27:23.375;100392;90.91;93;
14:27:23.395;100411;96.62;93;
14:27:23.415;100439;96.62;93;
14:27:23.435;100454;96.62;93;
14:27:23.456;100452;96.62;93;
14:27:23.489;100356;96.62;93;
14:27:23.507;100019;96.62;93;
14:27:23.523;99710;96.62;93;
14:27:23.540;99609;96.62;93;
14:27:23.557;99596;96.62;93;
14:27:23.575;99633;96.62;93;
14:27:23.595;99688;96.62;93;
14:27:23.615;99771;96.62;93;
14:27:23.635;99853;96.62;93;
14:27:23.655;99905;96.62;93;
14:27:23.675;99960;96.62;93;
14:27:23.695;100033;96.62;93;
14:27:23.715;100088;96.62;93;
14:27:23.735;100094;96.62;93;
14:27:23.755;100072;96.62;93;
14:27:23.775;100021;96.62;93;
14:27:23.795;99982;96.62;93;
14:27:23.815;99967;96.62;93;
14:27:23.836;99998;96.62;93;
14:27:23.856;100056;96.62;93;
14:27:23.876;100116;96.62;93;
14:27:23.896;100182;96.62;93;
14:27:23.916;100224;96.62;93;
14:27:23.936;100266;96.62;93;
14:27:23.956;100298;96.62;93;
14:27:23.989;100324;96.62;93;
14:27:24.007;100352;99.83;95;
14:27:24.024;100380;99.83;95;
14:27:24.041;100398;99.83;95;
14:27:24.058;100407;99.83;95;
14:27:24.077;100370;99.83;95;
14:27:24.096;100070;99.83;95;
14:27:24.116;99708;99.83;95;
14:27:24.136;99561;99.83;95;
14:27:24.156;99528;99.83;95;
14:27:24.176;99563;99.83;95;
14:27:24.196;99619;99.83;95;
14:27:24.216;99696;99.83;95;
14:27:24.236;99762;99.83;95;
14:27:24.256;99812;99.83;95;
14:27:24.276;99853;99.83;95;
14:27:24.296;99925;99.83;95;
14:27:24.316;100010;99.83;95;
14:27:24.336;100056;99.83;95;
14:27:24.356;100047;99.83;95;
14:27:24.376;100020;99.83;95;
14:27:24.396;99985;99.83;95;
14:27:24.416;99975;99.83;95;
14:27:24.436;99990;99.83;95;
14:27:24.456;100042;99.83;95;
14:27:24.489;100090;99.83;95;
14:27:24.507;100147;99.83;95;
14:27:24.524;100202;99.83;95;
14:27:24.541;100232;99.83;95;
14:27:24.557;100269;99.83;95;
14:27:24.577;100298;99.83;95;
14:27:24.596;100322;100.00;96;
14:27:24.616;100347;100.00;96;
14:27:24.636;100362;100.00;96;
14:27:24.656;100388;100.00;96;
14:27:24.676;100398;100.00;96;
14:27:24.696;100332;100.00;96;
14:27:24.716;99985;100.00;96;
14:27:24.736;99646;100.00;96;
14:27:24.756;99520;100.00;96;
14:27:24.777;99499;100.00;96;
14:27:24.797;99525;100.00;96;
14:27:24.817;99587;100.00;96;
14:27:24.837;99660;100.00;96;
14:27:24.857;99726;100.00;96;
14:27:24.878;99788;100.00;96;
14:27:24.897;99845;100.00;96;
14:27:24.917;99912;100.00;96;
14:27:24.937;99981;100.00;96;
14:27:24.957;100022;100.00;96;
14:27:24.989;100036;100.00;96;
14:27:25.008;99999;100.00;96;
14:27:25.024;99968;100.00;96;
14:27:25.041;99956;100.00;96;
14:27:25.057;99992;100.00;96;
14:27:25.077;100026;100.00;96;
14:27:25.097;100102;100.00;96;
14:27:25.117;100163;100.00;96;
14:27:25.138;100216;100.00;96;
14:27:25.157;100259;100.00;96;
14:27:25.177;100293;100.00;96;
14:27:25.197;100329;99.83;98;
14:27:25.217;100349;99.83;98;
14:27:25.237;100369;99.83;98;
14:27:25.257;100396;99.83;98;
14:27:25.277;100418;99.83;98;
14:27:25.297;100433;99.83;98;
14:27:25.317;100403;99.83;98;
14:27:25.337;100104;99.83;98;
14:27:25.357;99724;99.83;98;
14:27:25.377;99562;99.83;98;
14:27:25.397;99534;99.83;98;
14:27:25.417;99563;99.83;98;
14:27:25.438;99639;99.83;98;
14:27:25.457;99734;99.83;98;
14:27:25.489;99801;99.83;98;
14:27:25.507;99869;99.83;98;
14:27:25.524;99930;99.83;98;
14:27:25.541;99995;99.83;98;
14:27:25.558;100051;99.83;98;
14:27:25.578;100074;99.83;98;
14:27:25.598;100072;99.83;98;
14:27:25.617;100013;99.83;98;
14:27:25.637;99988;99.83;98;
14:27:25.657;99972;99.83;98;
14:27:25.677;100007;99.83;98;
14:27:25.697;100038;99.83;98;
14:27:25.717;100105;99.83;98;
14:27:25.738;100167;99.83;98;
14:27:25.758;100209;99.83;98;
14:27:25.778;100251;99.83;98;
14:27:25.798;100291;99.83;98;
14:27:25.818;100317;96.62;98;
14:27:25.838;100337;96.62;98;
14:27:25.858;100358;96.62;98;
14:27:25.878;100384;96.62;98;
14:27:25.898;100392;96.62;98;
14:27:25.918;100366;96.62;98;
14:27:25.938;100126;96.62;98;
14:27:25.958;99755;96.62;98;
14:27:25.990;99547;96.62;98;
14:27:26.008;99495;96.62;98;
14:27:26.025;99518;96.62;98;
14:27:26.041;99581;96.62;98;
14:27:26.058;99665;96.62;98;
14:27:26.078;99756;96.62;98;
14:27:26.098;99817;96.62;98;
14:27:26.118;99870;96.62;98;
14:27:26.138;99944;96.62;98;
14:27:26.158;100003;96.62;98;
14:27:26.178;100045;96.62;98;
14:27:26.198;100033;96.62;98;
14:27:26.218;100001;96.62;98;
14:27:26.238;99970;96.62;98;
14:27:26.258;99959;96.62;98;
14:27:26.278;99978;96.62;98;
14:27:26.298;100020;96.62;98;
14:27:26.318;100079;96.62;98;
14:27:26.338;100142;96.62;98;
14:27:26.358;100207;96.62;98;
14:27:26.378;100246;96.62;98;
14:27:26.399;100294;96.62;98;
14:27:26.419;100320;96.62;98;
14:27:26.438;100347;96.77;97;
14:27:26.458;100362;96.77;97;
14:27:26.490;100387;96.77;97;
14:27:26.508;100401;96.77;97;
14:27:26.525;100412;96.77;97;
14:27:26.541;100424;96.77;97;
14:27:26.558;100271;96.77;97;
14:27:26.578;99868;96.77;97;
14:27:26.598;99597;96.77;97;
14:27:26.618;99526;96.77;97;
14:27:26.638;99530;96.77;97;
14:27:26.658;99568;96.77;97;
14:27:26.678;99644;96.77;97;
14:27:26.698;99723;96.77;97;
14:27:26.718;99797;96.77;97;
14:27:26.739;99850;96.77;97;
14:27:26.759;99912;96.77;97;
14:27:26.779;99982;96.77;97;
14:27:26.799;100048;96.77;97;
14:27:26.820;100079;96.77;97;
14:27:26.839;100070;96.77;97;
14:27:26.867;100043;96.77;97;
14:27:26.883;100026;96.77;97;
14:27:26.900;100016;96.77;97;
14:27:26.920;100054;96.77;97;
14:27:26.939;100093;96.77;97;
14:27:26.959;100130;96.77;97;
14:27:26.981;100189;96.77;97;
14:27:26.999;100242;96.77;97;
14:27:27.019;100274;96.77;97;
14:27:27.039;100319;96.77;97;
14:27:27.059;100351;96.62;96;
14:27:27.079;100370;96.62;96;
14:27:27.099;100382;96.62;96;
14:27:27.119;100407;96.62;96;
14:27:27.140;100420;96.62;96;
14:27:27.159;100424;96.62;96;
14:27:27.179;100306;96.62;96;
14:27:27.199;99946;96.62;96;
14:27:27.220;99649;96.62;96;
14:27:27.240;99556;96.62;96;
14:27:27.259;99558;96.62;96;
14:27:27.279;99606;96.62;96;
14:27:27.299;99688;96.62;96;
14:27:27.319;99787;96.62;96;
14:27:27.339;99876;96.62;96;
14:27:27.359;99932;96.62;96;
14:27:27.379;99989;96.62;96;
14:27:27.399;100050;96.62;96;
14:27:27.419;100094;96.62;96;
14:27:27.439;100106;96.62;96;
14:27:27.459;100076;96.62;96;
14:27:27.481;100023;96.62;96;
14:27:27.500;100000;96.62;96;
14:27:27.519;100002;96.62;96;
14:27:27.539;100029;96.62;96;
14:27:27.559;100078;96.62;96;
14:27:27.579;100126;96.62;96;
14:27:27.599;100181;96.62;96;
14:27:27.620;100231;96.62;96;
14:27:27.640;100260;96.62;96;
14:27:27.660;100293;96.62;96;
14:27:27.680;100327;96.62;96;
14:27:27.700;100344;96.62;96;
14:27:27.720;100366;96.62;96;
14:27:27.740;100379;96.62;96;
14:27:27.760;100393;96.62;96;
14:27:27.780;100342;96.62;96;
14:27:27.800;100029;96.62;96;
14:27:27.820;99682;96.62;96;
14:27:27.840;99531;96.62;96;
14:27:27.860;99512;96.62;96;
14:27:27.880;99535;96.62;96;
14:27:27.900;99611;96.62;96;
14:27:27.920;99691;96.62;96;
14:27:27.940;99780;96.62;96;
14:27:27.960;99845;96.62;96;
14:27:27.982;99915;96.62;96;
14:27:28.000;99993;96.62;96;
14:27:28.020;100049;96.62;96;
14:27:28.041;100082;96.62;96;
14:27:28.060;100055;96.62;96;
14:27:28.080;100014;96.62;96;
14:27:28.100;99989;96.62;96;
14:27:28.120;99985;96.62;96;
14:27:28.140;100014;96.62;96;
14:27:28.160;100056;96.62;96;
14:27:28.180;100110;96.62;96;
14:27:28.200;100176;96.62;96;
14:27:28.220;100221;96.62;96;
14:27:28.240;100275;96.62;96;
14:27:28.260;100309;96.62;96;
14:27:28.280;100334;100.00;97;
14:27:28.300;100363;100.00;97;
14:27:28.320;100373;100.00;97;
14:27:28.340;100386;100.00;97;
14:27:28.360;100396;100.00;97;
14:27:28.380;100399;100.00;97;
14:27:28.400;100336;100.00;97;
14:27:28.420;100021;100.00;97;
14:27:28.440;99690;100.00;97;
14:27:28.461;99554;100.00;97;
14:27:28.481;99541;100.00;97;
14:27:28.500;99562;100.00;97;
14:27:28.520;99628;100.00;97;
14:27:28.540;99687;100.00;97;
14:27:28.560;99751;100.00;97;
14:27:28.580;99802;100.00;97;
14:27:28.600;99855;100.00;97;
14:27:28.620;99921;100.00;97;
14:27:28.641;99976;100.00;97;
14:27:28.661;100015;100.00;97;
14:27:28.681;100017;100.00;97;
14:27:28.702;100009;100.00;97;
14:27:28.721;99985;100.00;97;
14:27:28.741;99981;100.00;97;
14:27:28.761;100001;100.00;97;
14:27:28.781;100038;100.00;97;
14:27:28.801;100085;100.00;97;
14:27:28.821;100132;100.00;97;
14:27:28.841;100186;100.00;97;
14:27:28.861;100225;100.00;97;
14:27:28.881;100250;100.00;97;
14:27:28.901;100269;100.00;97;
14:27:28.921;100293;93.60;96;
14:27:28.941;100318;93.60;96;
14:27:28.961;100344;93.60;96;
14:27:28.983;100358;93.60;96;
14:27:29.001;100361;93.60;96;
14:27:29.021;100322;93.60;96;
14:27:29.041;100049;93.60;96;
14:27:29.061;99741;93.60;96;
14:27:29.081;99593;93.60;96;
14:27:29.101;99569;93.60;96;
14:27:29.120;99611;93.60;96;
14:27:29.141;99677;93.60;96;
14:27:29.161;99763;93.60;96;
14:27:29.181;99836;93.60;96;
14:27:29.201;99885;93.60;96;
14:27:29.221;99921;93.60;96;
14:27:29.241;99975;93.60;96;
14:27:29.261;100018;93.60;96;
14:27:29.281;100031;93.60;96;
14:27:29.301;100005;93.60;96;
14:27:29.320;99958;93.60;96;
14:27:29.340;99916;93.60;96;
14:27:29.361;99905;93.60;96;
14:27:29.381;99921;93.60;96;
14:27:29.401;99955;93.60;96;
14:27:29.421;100003;93.60;96;
14:27:29.441;100053;93.60;96;
14:27:29.461;100090;93.60;96;
14:27:29.491;100127;93.60;96;
14:27:29.509;100146;93.60;96;
14:27:29.526;100169;93.60;96;
14:27:29.542;100204;93.60;96;
14:27:29.562;100219;93.75;95;
14:27:29.581;100244;93.75;95;
14:27:29.602;100255;93.75;95;
14:27:29.622;100212;93.75;95;
14:27:29.643;99991;93.75;95;
14:27:29.662;99707;93.75;95;
14:27:29.681;99566;93.75;95;
14:27:29.701;99541;93.75;95;
14:27:29.722;99561;93.75;95;
14:27:29.743;99612;93.75;95;
14:27:29.762;99686;93.75;95;
14:27:29.781;99746;93.75;95;
14:27:29.801;99788;93.75;95;
14:27:29.821;99834;93.75;95;
14:27:29.842;99883;93.75;95;
14:27:29.862;99949;93.75;95;
14:27:29.881;99973;93.75;95;
14:27:29.901;99983;93.75;95;
14:27:29.921;99952;93.75;95;
14:27:29.941;99926;93.75;95;
14:27:29.962;99919;93.75;95;
14:27:29.991;99928;93.75;95;
14:27:30.009;99960;93.75;95;
14:27:30.027;100009;93.75;95;
14:27:30.043;100059;93.75;95;
14:27:30.061;100104;93.75;95;
14:27:30.082;100142;93.75;95;
14:27:30.102;100172;93.75;95;
14:27:30.123;100200;106.95;98;
14:27:30.144;100220;106.95;98;
14:27:30.162;100241;106.95;98;
14:27:30.182;100255;106.95;98;
14:27:30.203;100274;106.95;98;
14:27:30.223;100217;106.95;98;
14:27:30.243;99965;106.95;98;
14:27:30.261;99685;106.95;98;
14:27:30.282;99554;106.95;98;
14:27:30.302;99529;106.95;98;
14:27:30.322;99548;106.95;98;
14:27:30.341;99615;106.95;98;
14:27:30.361;99680;106.95;98;
14:27:30.382;99739;106.95;98;
14:27:30.402;99781;106.95;98;
14:27:30.422;99826;106.95;98;
14:27:30.441;99884;106.95;98;
14:27:30.461;99925;106.95;98;
14:27:30.491;99961;106.95;98;
14:27:30.510;99962;106.95;98;
14:27:30.526;99932;106.95;98;
14:27:30.543;99916;106.95;98;
14:27:30.563;99909;106.95;98;
14:27:30.583;99924;106.95;98;
14:27:30.603;99963;106.95;98;
14:27:30.623;100010;106.95;98;
14:27:30.644;100058;106.95;98;
14:27:30.663;100106;106.95;98;
14:27:30.684;100139;106.95;98;
14:27:30.703;100169;106.95;98;
14:27:30.722;100194;99.83;97;
14:27:30.742;100209;99.83;97;
14:27:30.763;100220;99.83;97;
14:27:30.783;100239;99.83;97;
14:27:30.803;100246;99.83;97;
14:27:30.822;100214;99.83;97;
14:27:30.843;99952;99.83;97;
14:27:30.863;99683;99.83;97;
14:27:30.882;99545;99.83;97;
14:27:30.903;99520;99.83;97;
14:27:30.922;99545;99.83;97;
14:27:30.942;99599;99.83;97;
14:27:30.962;99683;99.83;97;
14:27:30.991;99749;99.83;97;
14:27:31.010;99804;99.83;97;
14:27:31.026;99862;99.83;97;
14:27:31.044;99924;99.83;97;
14:27:31.062;99980;99.83;97;
14:27:31.083;100004;99.83;97;
14:27:31.102;100000;99.83;97;
14:27:31.122;99966;99.83;97;
14:27:31.142;99944;99.83;97;
14:27:31.162;99934;99.83;97;
14:27:31.182;99940;99.83;97;
14:27:31.202;99981;99.83;97;
14:27:31.223;100017;99.83;97;
14:27:31.244;100065;99.83;97;
14:27:31.263;100106;99.83;97;
14:27:31.282;100132;99.83;97;
14:27:31.303;100154;103.45;100;
14:27:31.323;100177;103.45;100;
14:27:31.344;100198;103.45;100;
14:27:31.364;100216;103.45;100;
14:27:31.383;100233;103.45;100;
14:27:31.404;100232;103.45;100;
14:27:31.425;100129;103.45;100;
14:27:31.444;99845;103.45;100;
14:27:31.463;99610;103.45;100;
14:27:31.492;99517;103.45;100;
14:27:31.511;99512;103.45;100;
14:27:31.527;99547;103.45;100;
14:27:31.544;99616;103.45;100;
14:27:31.563;99670;103.45;100;
14:27:31.584;99739;103.45;100;
14:27:31.604;99772;103.45;100;
14:27:31.623;99819;103.45;100;
14:27:31.644;99873;103.45;100;
14:27:31.663;99916;103.45;100;
14:27:31.684;99925;103.45;100;
14:27:31.703;99917;103.45;100;
14:27:31.724;99879;103.45;100;
14:27:31.744;99868;103.45;100;
14:27:31.765;99878;103.45;100;
14:27:31.784;99896;103.45;100;
14:27:31.803;99937;103.45;100;
14:27:31.824;99977;103.45;100;
14:27:31.848;100021;103.45;100;
14:27:31.864;100066;103.45;100;
14:27:31.884;100113;103.45;100;
14:27:31.904;100124;103.45;100;
14:27:31.925;100158;103.45;100;
14:27:31.944;100176;93.60;100;
14:27:31.964;100207;93.60;100;
14:27:31.992;100221;93.60;100;
14:27:32.010;100215;93.60;100;
14:27:32.027;100063;93.60;100;
14:27:32.044;99765;93.60;100;
14:27:32.064;99543;93.60;100;
14:27:32.083;99478;93.60;100;
14:27:32.103;99481;93.60;100;
14:27:32.123;99525;93.60;100;
14:27:32.143;99599;93.60;100;
14:27:32.163;99655;93.60;100;
14:27:32.184;99705;93.60;100;
14:27:32.204;99733;93.60;100;
14:27:32.224;99778;93.60;100;
14:27:32.244;99849;93.60;100;
14:27:32.263;99897;93.60;100;
14:27:32.284;99913;93.60;100;
14:27:32.305;99913;93.60;100;
14:27:32.324;99900;93.60;100;
14:27:32.344;99889;93.60;100;
14:27:32.364;99899;93.60;100;
14:27:32.384;99920;93.60;100;
14:27:32.405;99963;93.60;100;
14:27:32.424;100007;93.60;100;
14:27:32.444;100050;93.60;100;
14:27:32.464;100088;93.60;100;
14:27:32.492;100121;93.60;100;
14:27:32.511;100137;93.60;100;
14:27:32.528;100163;103.27;99;
14:27:32.544;100189;103.27;99;
14:27:32.564;100207;103.27;99;
14:27:32.584;100230;103.27;99;
14:27:32.604;100240;103.27;99;
14:27:32.624;100210;103.27;99;
14:27:32.645;99967;103.27;99;
14:27:32.664;99645;103.27;99;
14:27:32.684;99483;103.27;99;
14:27:32.704;99454;103.27;99;
14:27:32.724;99480;103.27;99;
14:27:32.744;99562;103.27;99;
14:27:32.764;99636;103.27;99;
14:27:32.784;99710;103.27;99;
14:27:32.804;99759;103.27;99;
14:27:32.824;99798;103.27;99;
14:27:32.845;99859;103.27;99;
14:27:32.865;99914;103.27;99;
14:27:32.884;99949;103.27;99;
14:27:32.904;99940;103.27;99;
14:27:32.924;99914;103.27;99;
14:27:32.945;99880;103.27;99;
14:27:32.964;99874;103.27;99;
14:27:32.992;99899;103.27;99;
14:27:33.011;99939;103.27;99;
14:27:33.028;99984;103.27;99;
14:27:33.044;100026;103.27;99;
14:27:33.064;100070;103.27;99;
14:27:33.084;100103;103.27;99;
14:27:33.105;100128;103.27;99;
14:27:33.125;100152;100.00;99;
14:27:33.145;100165;100.00;99;
14:27:33.165;100177;100.00;99;
14:27:33.185;100196;100.00;99;
14:27:33.206;100218;100.00;99;
14:27:33.225;100215;100.00;99;
14:27:33.245;100182;100.00;99;
14:27:33.265;99941;100.00;99;
14:27:33.285;99650;100.00;99;
14:27:33.305;99490;100.00;99;
14:27:33.325;99450;100.00;99;
14:27:33.345;99479;100.00;99;
14:27:33.366;99542;100.00;99;
14:27:33.385;99613;100.00;99;
14:27:33.405;99665;100.00;99;
14:27:33.425;99716;100.00;99;
14:27:33.445;99761;100.00;99;
14:27:33.465;99822;100.00;99;
14:27:33.492;99876;100.00;99;
14:27:33.511;99916;100.00;99;
14:27:33.528;99898;100.00;99;
14:27:33.545;99867;100.00;99;
14:27:33.565;99839;100.00;99;
14:27:33.585;99835;100.00;99;
14:27:33.605;99859;100.00;99;
14:27:33.625;99893;100.00;99;
14:27:33.646;99949;100.00;99;
14:27:33.665;99995;100.00;99;
14:27:33.685;100031;100.00;99;
14:27:33.706;100069;100.00;99;
14:27:33.726;100103;100.00;99;
14:27:33.745;100117;100.00;99;
14:27:33.765;100150;93.60;97;
14:27:33.785;100162;93.60;97;
14:27:33.805;100189;93.60;97;
14:27:33.825;100207;93.60;97;
14:27:33.845;100213;93.60;97;
14:27:33.865;100174;93.60;97;
14:27:33.886;99935;93.60;97;
14:27:33.905;99628;93.60;97;
14:27:33.925;99464;93.60;97;
14:27:33.945;99441;93.60;97;
14:27:33.965;99468;93.60;97;
14:27:33.987;99531;93.60;97;
14:27:34.005;99608;93.60;97;
14:27:34.025;99662;93.60;97;
14:27:34.045;99716;93.60;97;
14:27:34.066;99760;93.60;97;
14:27:34.086;99829;93.60;97;
14:27:34.106;99886;93.60;97;
14:27:34.126;99922;93.60;97;
14:27:34.146;99910;93.60;97;
14:27:34.166;99904;93.60;97;
14:27:34.186;99884;93.60;97;
14:27:34.206;99874;93.60;97;
14:27:34.226;99896;93.60;97;
14:27:34.246;99930;93.60;97;
14:27:34.266;99971;93.60;97;
14:27:34.286;100001;93.60;97;
14:27:34.306;100045;93.60;97;
14:27:34.326;100075;93.60;97;
14:27:34.347;100107;93.60;97;
14:27:34.366;100119;99.83;98;
14:27:34.387;100158;99.83;98;
14:27:34.407;100166;99.83;98;
14:27:34.426;100184;99.83;98;
14:27:34.446;100206;99.83;98;
14:27:34.466;100224;99.83;98;
14:27:34.487;100223;99.83;98;
14:27:34.507;100135;99.83;98;
14:27:34.526;99843;99.83;98;
14:27:34.546;99570;99.83;98;
14:27:34.566;99465;99.83;98;
14:27:34.586;99458;99.83;98;
14:27:34.606;99511;99.83;98;
14:27:34.626;99584;99.83;98;
14:27:34.647;99668;99.83;98;
14:27:34.666;99747;99.83;98;
14:27:34.686;99801;99.83;98;
14:27:34.706;99846;99.83;98;
14:27:34.726;99905;99.83;98;
14:27:34.746;99948;99.83;98;
14:27:34.766;99964;99.83;98;
14:27:34.786;99958;99.83;98;
14:27:34.806;99931;99.83;98;
14:27:34.827;99914;99.83;98;
14:27:34.847;99918;99.83;98;
14:27:34.866;99943;99.83;98;
14:27:34.887;99982;99.83;98;
14:27:34.907;100030;99.83;98;
14:27:34.926;100069;99.83;98;
14:27:34.946;100119;99.83;98;
14:27:34.966;100151;99.83;98;
14:27:34.986;100163;96.77;97;
14:27:35.009;100178;96.77;97;
14:27:35.028;100195;96.77;97;
